"","sensor","acquisitionDate","path","row","sceneCenterLatitude","sceneCenterLongitude","cloudCover","cloudCoverFull","year","doy","browseURL"
"398","TM",2007-04-29 08:17:06,176,36,"34.61122 32.995003","34.61122 32.995003",0,7,"2007",119,"http://landsat-ds.eo.esa.int/products/LANDSAT/2007/04/29/LS05_RMTI_TM__GTC_1P_20070429T081706_20070429T081734_123182_0176_0036_DC9D.ZIP"
"399","TM",2007-05-15 08:16:56,176,36,"34.61122 33.01","34.61122 33.01",2,22,"2007",135,"http://landsat-ds.eo.esa.int/products/LANDSAT/2007/05/15/LS05_RMTI_TM__GTC_1P_20070515T081656_20070515T081724_123415_0176_0036_EAA0.ZIP"
"400","TM",2007-05-31 08:16:44,176,36,"34.61122 33.04","34.61122 33.04",0,0,"2007",151,"http://landsat-ds.eo.esa.int/products/LANDSAT/2007/05/31/LS05_RMTI_TM__GTC_1P_20070531T081644_20070531T081712_123648_0176_0036_9343.ZIP"
"401","TM",2007-06-16 08:16:28,176,36,"34.611145 33.077473","34.611145 33.077473",0,0,"2007",167,"http://landsat-ds.eo.esa.int/products/LANDSAT/2007/06/16/LS05_RMTI_TM__GTC_1P_20070616T081628_20070616T081656_123881_0176_0036_23AE.ZIP"
"402","TM",2007-07-02 08:16:12,176,36,"34.611122 33.12","34.611122 33.12",0,1,"2007",183,"http://landsat-ds.eo.esa.int/products/LANDSAT/2007/07/02/LS05_RMTI_TM__GTC_1P_20070702T081612_20070702T081640_124114_0176_0036_F0B7.ZIP"
"403","TM",2007-07-18 08:16:04,176,36,"34.611095 33.12247","34.611095 33.12247",0,0,"2007",199,"http://landsat-ds.eo.esa.int/products/LANDSAT/2007/07/18/LS05_RMTI_TM__GTC_1P_20070718T081604_20070718T081632_124347_0176_0036_4D9C.ZIP"
"404","TM",2007-08-03 08:15:54,176,36,"34.611122 33.13","34.611122 33.13",0,1,"2007",215,"http://landsat-ds.eo.esa.int/products/LANDSAT/2007/08/03/LS05_RMTI_TM__GTC_1P_20070803T081554_20070803T081623_124580_0176_0036_DA61.ZIP"
"405","TM",2007-08-19 08:15:44,176,36,"34.61117 33.135075","34.61117 33.135075",0,1,"2007",231,"http://landsat-ds.eo.esa.int/products/LANDSAT/2007/08/19/LS05_RMTI_TM__GTC_1P_20070819T081544_20070819T081612_124813_0176_0036_B615.ZIP"
"406","TM",2008-03-14 08:12:28,176,36,"34.611168 33.095","34.611168 33.095",1,12,"2008",74,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/03/14/LS05_RMTI_TM__GTC_1P_20080314T081228_20080314T081256_127842_0176_0036_517D.ZIP"
"407","TM",2008-03-30 08:12:06,176,36,"34.611195 33.08247","34.611195 33.08247",5,55,"2008",90,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/03/30/LS05_RMTI_TM__GTC_1P_20080330T081206_20080330T081235_128075_0176_0036_AA41.ZIP"
"408","TM",2008-04-15 08:11:43,176,36,"34.611168 33.075","34.611168 33.075",0,0,"2008",106,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/04/15/LS05_RMTI_TM__GTC_1P_20080415T081143_20080415T081212_128308_0176_0036_2757.ZIP"
"409","TM",2008-05-01 08:11:19,176,36,"34.61127 33.075","34.61127 33.075",0,1,"2008",122,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/05/01/LS05_RMTI_TM__GTC_1P_20080501T081119_20080501T081147_128541_0176_0036_E87C.ZIP"
"410","TM",2008-05-17 08:10:54,176,36,"34.611145 33.067474","34.611145 33.067474",0,4,"2008",138,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/05/17/LS05_RMTI_TM__GTC_1P_20080517T081054_20080517T081122_128774_0176_0036_039F.ZIP"
"411","TM",2008-06-02 08:10:28,176,36,"34.611145 33.067474","34.611145 33.067474",0,0,"2008",154,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/06/02/LS05_RMTI_TM__GTC_1P_20080602T081028_20080602T081056_129007_0176_0036_B783.ZIP"
"412","TM",2008-06-18 08:10:01,176,36,"34.61107 33.065","34.61107 33.065",0,0,"2008",170,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/06/18/LS05_RMTI_TM__GTC_1P_20080618T081001_20080618T081030_129240_0176_0036_06DC.ZIP"
"413","TM",2008-07-04 08:09:34,176,36,"34.611145 33.067474","34.611145 33.067474",0,0,"2008",186,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/07/04/LS05_RMTI_TM__GTC_1P_20080704T080934_20080704T081003_129473_0176_0036_08AC.ZIP"
"414","TM",2008-07-20 08:09:06,176,36,"34.611145 33.067474","34.611145 33.067474",0,0,"2008",202,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/07/20/LS05_RMTI_TM__GTC_1P_20080720T080906_20080720T080935_129706_0176_0036_9A6E.ZIP"
"415","TM",2008-08-21 08:08:11,176,36,"34.61122 33.06","34.61122 33.06",0,1,"2008",234,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/08/21/LS05_RMTI_TM__GTC_1P_20080821T080811_20080821T080839_130172_0176_0036_28B1.ZIP"
"416","TM",2008-09-06 08:07:45,176,36,"34.61122 33.04","34.61122 33.04",0,0,"2008",250,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/09/06/LS05_RMTI_TM__GTC_1P_20080906T080745_20080906T080813_130405_0176_0036_D3E7.ZIP"
"417","TM",2008-09-22 08:07:16,176,36,"34.611145 33.027473","34.611145 33.027473",3,30,"2008",266,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/09/22/LS05_RMTI_TM__GTC_1P_20080922T080716_20080922T080745_130638_0176_0036_47BF.ZIP"
"418","TM",2008-10-08 08:06:46,176,36,"34.611122 33.02","34.611122 33.02",1,11,"2008",282,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/10/08/LS05_RMTI_TM__GTC_1P_20081008T080646_20081008T080714_130871_0176_0036_8EAF.ZIP"
"419","TM",2008-10-24 08:06:13,176,36,"34.611073 33.015","34.611073 33.015",0,1,"2008",298,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/10/24/LS05_RMTI_TM__GTC_1P_20081024T080613_20081024T080641_131104_0176_0036_2684.ZIP"
"420","TM",2008-11-09 08:05:32,176,36,"34.61122 33.189995","34.61122 33.189995",0,5,"2008",314,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/11/09/LS05_RMTI_TM__GTC_1P_20081109T080532_20081109T080600_131337_0176_0036_4B27.ZIP"
"421","TM",2008-11-25 08:06:01,176,36,"34.61122 33.190075","34.61122 33.190075",0,3,"2008",330,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/11/25/LS05_RMTI_TM__GTC_1P_20081125T080601_20081125T080630_131570_0176_0036_F345.ZIP"
"422","TM",2008-12-11 08:06:31,176,36,"34.611244 33.17747","34.611244 33.17747",0,1,"2008",346,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/12/11/LS05_RMTI_TM__GTC_1P_20081211T080631_20081211T080700_131803_0176_0036_412C.ZIP"
"423","TM",2008-12-27 08:06:59,176,36,"34.6112 33.172543","34.6112 33.172543",0,3,"2008",362,"http://landsat-ds.eo.esa.int/products/LANDSAT/2008/12/27/LS05_RMTI_TM__GTC_1P_20081227T080659_20081227T080728_132036_0176_0036_4FAA.ZIP"
"424","TM",2009-01-12 08:07:24,176,36,"34.611195 33.17247","34.611195 33.17247",0,3,"2009",12,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/01/12/LS05_RMTI_TM__GTC_1P_20090112T080724_20090112T080752_132269_0176_0036_22A6.ZIP"
"425","TM",2009-02-13 08:08:15,176,36,"34.608696 33.18251","34.608696 33.18251",1,12,"2009",44,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/02/13/LS05_RMTI_TM__GTC_1P_20090213T080815_20090213T080843_132735_0176_0036_56B3.ZIP"
"426","TM",2009-04-02 08:09:21,176,36,"34.61122 33.140003","34.61122 33.140003",0,2,"2009",92,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/04/02/LS05_RMTI_TM__GTC_1P_20090402T080921_20090402T080949_133434_0176_0036_B7A2.ZIP"
"427","TM",2009-04-18 08:09:40,176,36,"34.611244 33.13747","34.611244 33.13747",0,2,"2009",108,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/04/18/LS05_RMTI_TM__GTC_1P_20090418T080940_20090418T081008_133667_0176_0036_5B73.ZIP"
"428","TM",2009-05-04 08:09:58,176,36,"34.611195 33.13247","34.611195 33.13247",2,24,"2009",124,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/05/04/LS05_RMTI_TM__GTC_1P_20090504T080958_20090504T081026_133900_0176_0036_EE69.ZIP"
"429","TM",2009-05-20 08:10:16,176,36,"34.611145 33.12747","34.611145 33.12747",0,4,"2009",140,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/05/20/LS05_RMTI_TM__GTC_1P_20090520T081016_20090520T081045_134133_0176_0036_5F71.ZIP"
"430","TM",2009-06-05 08:10:33,176,36,"34.611122 33.13","34.611122 33.13",0,1,"2009",156,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/06/05/LS05_RMTI_TM__GTC_1P_20090605T081033_20090605T081101_134366_0176_0036_D4F4.ZIP"
"431","TM",2009-06-05 08:10:33,176,36,"34.611122 33.13","34.611122 33.13",0,1,"2009",156,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/06/05/LS05_RMTI_TM__GTC_1P_20090605T081033_20090605T081101_134366_0176_0036_AA85.ZIP"
"432","TM",2009-06-21 08:10:51,176,36,"34.611168 33.125","34.611168 33.125",0,0,"2009",172,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/06/21/LS05_RMTI_TM__GTC_1P_20090621T081051_20090621T081119_134599_0176_0036_7940.ZIP"
"433","TM",2009-07-07 08:11:08,176,36,"34.611195 33.12247","34.611195 33.12247",0,4,"2009",188,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/07/07/LS05_RMTI_TM__GTC_1P_20090707T081108_20090707T081136_134832_0176_0036_1FE8.ZIP"
"434","TM",2009-07-23 08:11:23,176,36,"34.608746 33.147507","34.608746 33.147507",0,0,"2009",204,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/07/23/LS05_RMTI_TM__GTC_1P_20090723T081123_20090723T081152_135065_0176_0036_CD1F.ZIP"
"435","TM",2009-08-08 08:11:37,176,36,"34.611195 33.12247","34.611195 33.12247",0,6,"2009",220,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/08/08/LS05_RMTI_TM__GTC_1P_20090808T081137_20090808T081206_135298_0176_0036_6444.ZIP"
"436","TM",2009-08-24 08:11:52,176,36,"34.611168 33.11994","34.611168 33.11994",0,1,"2009",236,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/08/24/LS05_RMTI_TM__GTC_1P_20090824T081152_20090824T081221_135531_0176_0036_0B2A.ZIP"
"437","TM",2009-09-25 08:12:18,176,36,"34.611122 33.109997","34.611122 33.109997",0,0,"2009",268,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/09/25/LS05_RMTI_TM__GTC_1P_20090925T081218_20090925T081247_135997_0176_0036_5FAA.ZIP"
"438","TM",2009-10-11 08:12:29,176,36,"34.611145 33.10747","34.611145 33.10747",0,0,"2009",284,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/10/11/LS05_RMTI_TM__GTC_1P_20091011T081229_20091011T081257_136230_0176_0036_CD0B.ZIP"
"439","TM",2009-10-27 08:12:38,176,36,"34.611195 33.112473","34.611195 33.112473",1,17,"2009",300,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/10/27/LS05_RMTI_TM__GTC_1P_20091027T081238_20091027T081306_136463_0176_0036_B139.ZIP"
"440","TM",2009-11-12 08:12:45,176,36,"34.611244 33.11747","34.611244 33.11747",0,6,"2009",316,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/11/12/LS05_RMTI_TM__GTC_1P_20091112T081245_20091112T081313_136696_0176_0036_EEB2.ZIP"
"441","TM",2009-11-28 08:12:52,176,36,"34.61122 33.12","34.61122 33.12",0,2,"2009",332,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/11/28/LS05_RMTI_TM__GTC_1P_20091128T081252_20091128T081321_136929_0176_0036_AD75.ZIP"
"442","TM",2009-12-14 08:13:02,176,36,"34.611195 33.112473","34.611195 33.112473",0,9,"2009",348,"http://landsat-ds.eo.esa.int/products/LANDSAT/2009/12/14/LS05_RMTI_TM__GTC_1P_20091214T081302_20091214T081330_137162_0176_0036_B1BC.ZIP"
"443","TM",2010-01-15 08:13:13,176,36,"34.61117 33.105","34.61117 33.105",2,29,"2010",15,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/01/15/LS05_RMTI_TM__GTC_1P_20100115T081313_20100115T081342_137628_0176_0036_93DE.ZIP"
"444","TM",2010-01-31 08:13:17,176,36,"34.611195 33.10247","34.611195 33.10247",1,11,"2010",31,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/01/31/LS05_RMTI_TM__GTC_1P_20100131T081317_20100131T081345_137861_0176_0036_8BD8.ZIP"
"445","TM",2010-02-16 08:13:20,176,36,"34.611145 33.09747","34.611145 33.09747",0,9,"2010",47,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/02/16/LS05_RMTI_TM__GTC_1P_20100216T081320_20100216T081348_138094_0176_0036_C142.ZIP"
"446","TM",2010-03-04 08:13:22,176,36,"34.611244 33.097473","34.611244 33.097473",5,51,"2010",63,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/03/04/LS05_RMTI_TM__GTC_1P_20100304T081322_20100304T081350_138327_0176_0036_0FB3.ZIP"
"447","TM",2010-04-05 08:13:20,176,36,"34.611244 33.097473","34.611244 33.097473",0,0,"2010",95,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/04/05/LS05_RMTI_TM__GTC_1P_20100405T081320_20100405T081348_138793_0176_0036_8407.ZIP"
"448","TM",2010-04-21 08:13:17,176,36,"34.61122 33.100002","34.61122 33.100002",0,9,"2010",111,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/04/21/LS05_RMTI_TM__GTC_1P_20100421T081317_20100421T081345_139026_0176_0036_5703.ZIP"
"449","TM",2010-05-07 08:13:14,176,36,"34.611195 33.10247","34.611195 33.10247",0,1,"2010",127,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/05/07/LS05_RMTI_TM__GTC_1P_20100507T081314_20100507T081342_139259_0176_0036_0F12.ZIP"
"450","TM",2010-06-24 08:13:00,176,36,"34.61122 33.11","34.61122 33.11",0,5,"2010",175,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/06/24/LS05_RMTI_TM__GTC_1P_20100624T081300_20100624T081329_139958_0176_0036_7D34.ZIP"
"451","TM",2010-07-10 08:12:57,176,36,"34.61122 33.11","34.61122 33.11",0,1,"2010",191,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/07/10/LS05_RMTI_TM__GTC_1P_20100710T081257_20100710T081325_140191_0176_0036_F44C.ZIP"
"452","TM",2010-08-27 08:12:42,176,36,"34.611168 33.095","34.611168 33.095",0,0,"2010",239,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/08/27/LS05_RMTI_TM__GTC_1P_20100827T081242_20100827T081311_140890_0176_0036_85BE.ZIP"
"453","TM",2010-09-28 08:12:32,176,36,"34.611168 33.065002","34.611168 33.065002",0,1,"2010",271,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/09/28/LS05_RMTI_TM__GTC_1P_20100928T081232_20100928T081300_141356_0176_0036_7C53.ZIP"
"454","TM",2010-10-14 08:12:23,176,36,"34.611195 33.057526","34.611195 33.057526",0,2,"2010",287,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/10/14/LS05_RMTI_TM__GTC_1P_20101014T081223_20101014T081251_141589_0176_0036_420D.ZIP"
"455","TM",2010-10-30 08:12:14,176,36,"34.61127 33.075","34.61127 33.075",2,24,"2010",303,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/10/30/LS05_RMTI_TM__GTC_1P_20101030T081214_20101030T081243_141822_0176_0036_BA59.ZIP"
"456","TM",2010-11-15 08:12:12,176,36,"34.61122 33.11","34.61122 33.11",1,10,"2010",319,"http://landsat-ds.eo.esa.int/products/LANDSAT/2010/11/15/LS05_RMTI_TM__GTC_1P_20101115T081212_20101115T081241_142055_0176_0036_764E.ZIP"
"457","TM",2011-01-02 08:12:20,176,36,"34.61122 33.12","34.61122 33.12",1,18,"2011",2,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/01/02/LS05_RMTI_TM__GTC_1P_20110102T081220_20110102T081249_142754_0176_0036_9B68.ZIP"
"458","TM",2011-01-18 08:12:21,176,36,"34.611195 33.12247","34.611195 33.12247",2,27,"2011",18,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/01/18/LS05_RMTI_TM__GTC_1P_20110118T081221_20110118T081249_142987_0176_0036_819D.ZIP"
"459","TM",2011-02-03 08:12:22,176,36,"34.611244 33.11747","34.611244 33.11747",6,67,"2011",34,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/02/03/LS05_RMTI_TM__GTC_1P_20110203T081222_20110203T081251_143220_0176_0036_CB94.ZIP"
"460","TM",2011-02-19 08:12:23,176,36,"34.611244 33.10747","34.611244 33.10747",2,23,"2011",50,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/02/19/LS05_RMTI_TM__GTC_1P_20110219T081223_20110219T081252_143453_0176_0036_D730.ZIP"
"461","TM",2011-03-07 08:12:21,176,36,"34.611195 33.10247","34.611195 33.10247",4,43,"2011",66,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/03/07/LS05_RMTI_TM__GTC_1P_20110307T081221_20110307T081250_143686_0176_0036_0A7B.ZIP"
"462","TM",2011-03-23 08:12:15,176,36,"34.61117 33.115","34.61117 33.115",1,17,"2011",82,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/03/23/LS05_RMTI_TM__GTC_1P_20110323T081215_20110323T081243_143919_0176_0036_0E9D.ZIP"
"463","TM",2011-04-08 08:12:13,176,36,"34.61122 33.100002","34.61122 33.100002",1,12,"2011",98,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/04/08/LS05_RMTI_TM__GTC_1P_20110408T081213_20110408T081242_144152_0176_0036_6EF1.ZIP"
"464","TM",2011-04-24 08:12:05,176,36,"34.611195 33.112473","34.611195 33.112473",2,20,"2011",114,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/04/24/LS05_RMTI_TM__GTC_1P_20110424T081205_20110424T081234_144385_0176_0036_2024.ZIP"
"465","TM",2011-07-13 08:11:34,176,36,"34.61122 33.100002","34.61122 33.100002",0,0,"2011",194,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/07/13/LS05_RMTI_TM__GTC_1P_20110713T081134_20110713T081203_145550_0176_0036_2DC6.ZIP"
"466","TM",2011-07-29 08:11:25,176,36,"34.613697 33.082508","34.613697 33.082508",0,0,"2011",210,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/07/29/LS05_RMTI_TM__GTC_1P_20110729T081125_20110729T081154_145783_0176_0036_1217.ZIP"
"467","TM",2011-08-30 08:11:07,176,36,"34.611168 33.095","34.611168 33.095",0,8,"2011",242,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/08/30/LS05_RMTI_TM__GTC_1P_20110830T081107_20110830T081136_146249_0176_0036_222F.ZIP"
"468","TM",2011-10-01 08:10:37,176,36,"34.611195 33.12247","34.611195 33.12247",0,1,"2011",274,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/10/01/LS05_RMTI_TM__GTC_1P_20111001T081037_20111001T081105_146715_0176_0036_C227.ZIP"
"469","TM",2011-10-17 08:10:26,176,36,"34.61122 33.11","34.61122 33.11",0,2,"2011",290,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/10/17/LS05_RMTI_TM__GTC_1P_20111017T081026_20111017T081054_146948_0176_0036_828C.ZIP"
"470","TM",2011-11-02 08:10:13,176,36,"34.61127 33.105003","34.61127 33.105003",2,21,"2011",306,"http://landsat-ds.eo.esa.int/products/LANDSAT/2011/11/02/LS05_RMTI_TM__GTC_1P_20111102T081013_20111102T081041_147181_0176_0036_2C42.ZIP"
"471","ETM",1999-07-20 08:15:12,176,36,"34.61087 33.100002","34.61087 33.100002",0,0,"1999",201,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/1999/07/20/LS07_RFUI_ETM_GTC_1P_19990720T081512_19990720T081541_001394_0176_0036_E4F5.ZIP"
"472","ETM",1999-08-05 08:15:20,176,36,"34.61087 33.075","34.61087 33.075",0,1,"1999",217,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/1999/08/05/LS07_RFUI_ETM_GTC_1P_19990805T081520_19990805T081548_001627_0176_0036_4EDB.ZIP"
"473","ETM",1999-09-06 08:15:20,176,36,"34.610874 33.085","34.610874 33.085",0,6,"1999",249,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/1999/09/06/LS07_RFUI_ETM_GTC_1P_19990906T081520_19990906T081549_002093_0176_0036_EC96.ZIP"
"474","ETM",1999-09-22 08:15:21,176,36,"34.610897 33.08247","34.610897 33.08247",0,0,"1999",265,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/1999/09/22/LS07_RFUI_ETM_GTC_1P_19990922T081521_19990922T081549_002326_0176_0036_D087.ZIP"
"475","ETM",1999-11-09 08:15:20,176,36,"34.610897 33.05247","34.610897 33.05247",1,13,"1999",313,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/1999/11/09/LS07_RFUI_ETM_GTC_1P_19991109T081520_19991109T081549_003025_0176_0036_8E84.ZIP"
"476","ETM",1999-12-11 08:15:21,176,36,"34.97748 33.167515","34.97748 33.167515",2,23,"1999",345,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/1999/12/11/LS07_RNSG_ETM_GTC_1P_19991211T081521_19991211T081537_003491_0176_0036_7A27.ZIP"
"477","ETM",2000-01-12 08:15:15,176,36,"34.830364 33.144997","34.830364 33.144997",2,24,"2000",12,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/01/12/LS07_RNSG_ETM_GTC_1P_20000112T081515_20000112T081536_003957_0176_0036_F1F1.ZIP"
"478","ETM",2000-01-12 08:15:15,176,36,"34.610897 33.08247","34.610897 33.08247",2,29,"2000",12,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/01/12/LS07_RFUI_ETM_GTC_1P_20000112T081515_20000112T081544_003957_0176_0036_5065.ZIP"
"479","ETM",2000-01-28 08:15:13,176,36,"34.932617 33.172512","34.932617 33.172512",0,1,"2000",28,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/01/28/LS07_RNSG_ETM_GTC_1P_20000128T081513_20000128T081530_004190_0176_0036_0700.ZIP"
"480","ETM",2000-01-28 08:15:13,176,36,"34.610897 33.08247","34.610897 33.08247",0,3,"2000",28,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/01/28/LS07_RFUI_ETM_GTC_1P_20000128T081513_20000128T081542_004190_0176_0036_2B8F.ZIP"
"481","ETM",2000-02-13 08:15:09,176,36,"34.92262 33.172512","34.92262 33.172512",3,30,"2000",44,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/02/13/LS07_RNSG_ETM_GTC_1P_20000213T081509_20000213T081526_004423_0176_0036_E192.ZIP"
"482","ETM",2000-02-13 08:15:09,176,36,"34.610874 33.085","34.610874 33.085",3,31,"2000",44,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/02/13/LS07_RFUI_ETM_GTC_1P_20000213T081509_20000213T081537_004423_0176_0036_80C7.ZIP"
"483","ETM",2000-02-29 08:15:03,176,36,"34.880226 33.17","34.880226 33.17",2,22,"2000",60,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/02/29/LS07_RNSG_ETM_GTC_1P_20000229T081503_20000229T081522_004656_0176_0036_F3AD.ZIP"
"484","ETM",2000-03-16 08:14:59,176,36,"34.610897 33.08247","34.610897 33.08247",0,2,"2000",76,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/03/16/LS07_RFUI_ETM_GTC_1P_20000316T081459_20000316T081528_004889_0176_0036_CB6F.ZIP"
"485","ETM",2000-04-01 08:14:56,176,36,"34.610897 33.067528","34.610897 33.067528",1,18,"2000",92,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/04/01/LS07_RFUI_ETM_GTC_1P_20000401T081456_20000401T081524_005122_0176_0036_46E7.ZIP"
"486","ETM",2000-04-17 08:14:42,176,36,"35.002438 33.202515","35.002438 33.202515",2,23,"2000",108,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/04/17/LS07_RNSG_ETM_GTC_1P_20000417T081442_20000417T081457_005355_0176_0036_8D6D.ZIP"
"487","ETM",2000-04-17 08:14:42,176,36,"34.61087 33.095","34.61087 33.095",1,13,"2000",108,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/04/17/LS07_RFUI_ETM_GTC_1P_20000417T081442_20000417T081510_005355_0176_0036_E2F4.ZIP"
"488","ETM",2000-05-19 08:14:29,176,36,"34.61085 33.06747","34.61085 33.06747",0,1,"2000",140,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/05/19/LS07_RFUI_ETM_GTC_1P_20000519T081429_20000519T081458_005821_0176_0036_C72F.ZIP"
"489","ETM",2000-06-04 08:14:17,176,36,"34.61087 33.075","34.61087 33.075",0,1,"2000",156,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/06/04/LS07_RFUI_ETM_GTC_1P_20000604T081417_20000604T081446_006054_0176_0036_DE1A.ZIP"
"490","ETM",2000-06-20 08:14:14,176,36,"34.61087 33.045","34.61087 33.045",0,0,"2000",172,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/06/20/LS07_RFUI_ETM_GTC_1P_20000620T081414_20000620T081443_006287_0176_0036_D60E.ZIP"
"491","ETM",2000-07-06 08:14:05,176,36,"34.495552 33.027473","34.495552 33.027473",0,0,"2000",188,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/07/06/LS07_RFUI_ETM_GTC_1P_20000706T081405_20000706T081429_006520_0176_0036_2012.ZIP"
"492","ETM",2000-07-22 08:13:44,176,36,"34.61087 33.075","34.61087 33.075",0,2,"2000",204,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/07/22/LS07_RFUI_ETM_GTC_1P_20000722T081344_20000722T081413_006753_0176_0036_31D7.ZIP"
"493","ETM",2000-08-07 08:13:30,176,36,"34.610874 33.085","34.610874 33.085",0,0,"2000",220,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/08/07/LS07_RFUI_ETM_GTC_1P_20000807T081330_20000807T081359_006986_0176_0036_A213.ZIP"
"494","ETM",2000-08-23 08:13:25,176,36,"34.610897 33.05753","34.610897 33.05753",0,0,"2000",236,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/08/23/LS07_RFUI_ETM_GTC_1P_20000823T081325_20000823T081353_007219_0176_0036_F5D8.ZIP"
"495","ETM",2000-09-08 08:13:09,176,36,"34.61087 33.065002","34.61087 33.065002",0,0,"2000",252,"http://landsat-ds.eo.esa.int/products/LANDSAT_ETM/2000/09/08/LS07_RFUI_ETM_GTC_1P_20000908T081309_20000908T081337_007452_0176_0036_CD63.ZIP"
